video_id,author_id,video_type,upload_type,music_type
2332,919629,NORMAL,LongImport,9
2333,7925894,NORMAL,Kmovie,9
2334,7478293,NORMAL,Web,9
2335,8660574,NORMAL,LongImport,9
2336,776732,NORMAL,Web,9
2337,658762,NORMAL,LongImport,9
2338,2912650,NORMAL,Kmovie,9
2339,7183337,NORMAL,Web,9
2340,5825034,NORMAL,Web,9
2341,7889553,NORMAL,LongPicture,9
2342,7665566,NORMAL,LongImport,9
2343,8542150,NORMAL,Kmovie,9
2344,5628844,NORMAL,ShortImport,9
2345,53597,NORMAL,Web,9
2346,4417488,NORMAL,LongImport,9
2347,5872019,NORMAL,LongImport,9
2348,443092,NORMAL,Kmovie,9
2349,808705,NORMAL,LongImport,9
2350,6723528,NORMAL,Web,9
2351,7221083,NORMAL,LongImport,9
2352,1835651,NORMAL,LongImport,9
2353,8211581,NORMAL,Kmovie,9
2354,5623943,NORMAL,ShortImport,9
2355,6575193,NORMAL,ShortImport,9
2356,6195562,NORMAL,LongImport,9
2357,4512852,NORMAL,LongImport,9
2358,7353801,NORMAL,LongImport,9
2359,7253622,NORMAL,Web,9
2360,816437,NORMAL,LongPicture,11
2361,8376942,NORMAL,Web,9
2362,5281979,NORMAL,LongImport,
2363,7758997,NORMAL,LongImport,9
2364,5571920,NORMAL,Kmovie,9
2365,8380879,NORMAL,Kmovie,9
2366,8169798,NORMAL,Web,9
2367,7622706,NORMAL,LongImport,9
2368,4951842,NORMAL,ShortImport,9
2369,8002068,NORMAL,Web,9
2370,7895701,NORMAL,LongImport,4
2371,5560778,NORMAL,Web,9
2372,6347097,NORMAL,LongImport,9
2373,2540255,NORMAL,PictureSet,4
2374,6052679,NORMAL,PictureSet,7
2375,17130,NORMAL,LongImport,9
2376,8053527,NORMAL,Web,9
2377,7113641,NORMAL,ShortImport,9
2378,2597765,NORMAL,LongImport,9
2379,3091838,AD,UNKNOWN,
2380,5935441,NORMAL,LongImport,9
2381,8261118,NORMAL,Kmovie,9
2382,4513146,NORMAL,LongImport,9
2383,1306,NORMAL,LongImport,9
2384,7779101,NORMAL,LongImport,9
2385,7851945,NORMAL,LongImport,9
2386,3223670,NORMAL,LongImport,9
2387,1637154,NORMAL,LongImport,9
2388,2263831,NORMAL,ShortImport,4
2389,153611,NORMAL,Kmovie,9
2390,5856603,NORMAL,ShortImport,9
2391,5370053,NORMAL,LongImport,9
2392,1538313,NORMAL,LongImport,4
2393,973410,NORMAL,Web,9
2394,5211432,NORMAL,LongImport,4
2395,7326958,NORMAL,LongImport,9
2396,7889481,NORMAL,Kmovie,9
2397,5309459,NORMAL,ShortImport,
2398,6200260,NORMAL,ShortImport,9
2399,7997883,NORMAL,Web,9
2400,4849851,NORMAL,LongImport,9
2401,7863212,NORMAL,Web,9
2402,6225550,NORMAL,ShortImport,9
2403,6103389,NORMAL,Web,9
2404,7493205,NORMAL,LongImport,9
2405,7327313,NORMAL,Web,9
2406,8113891,NORMAL,Web,9
2407,6723294,NORMAL,ShortImport,9
2408,5309459,NORMAL,ShortImport,
2409,5412519,NORMAL,LongImport,9
2410,130381,NORMAL,ShortImport,9
2411,6868918,NORMAL,LongImport,9
2412,7728521,NORMAL,Web,9
2413,4874256,NORMAL,Kmovie,9
2414,7717014,NORMAL,Web,9
2415,8194456,NORMAL,LongImport,9
2416,5642632,NORMAL,Kmovie,4
2417,3158667,NORMAL,LongImport,9
2418,154475,NORMAL,Web,9
2419,1961344,NORMAL,LongImport,9
2420,6899085,NORMAL,Web,9
2421,6777824,NORMAL,ShortImport,9
2422,6359494,NORMAL,LongImport,9
2423,6585141,NORMAL,ShortImport,4
2424,7589825,NORMAL,LongImport,9
2425,1314073,NORMAL,LongPicture,4
2426,2814773,NORMAL,Kmovie,9
2427,1066357,NORMAL,LongImport,9
2428,2152292,NORMAL,LongPicture,4
2429,7777373,NORMAL,Web,9
2430,1036670,NORMAL,Web,9
2431,4018420,NORMAL,Kmovie,9
2432,184134,NORMAL,Kmovie,9
2433,2896040,NORMAL,LongImport,9
2434,7851945,NORMAL,LongImport,9
2435,686949,NORMAL,LongImport,9
2436,7423809,NORMAL,LongImport,9
2437,5875774,NORMAL,LongImport,4
2438,7068045,NORMAL,LongImport,9
2439,82228,NORMAL,ShortImport,9
2440,2227596,NORMAL,LongImport,9
2441,43750,NORMAL,LongImport,9
2442,3889875,NORMAL,LongImport,4
2443,645353,NORMAL,Web,9
2444,7544057,NORMAL,Web,9
2445,701057,NORMAL,Web,9
2446,220721,NORMAL,LongImport,9
2447,7121641,NORMAL,Web,9
2448,6437465,NORMAL,Web,9
2449,6842001,NORMAL,LongImport,9
2450,8303014,NORMAL,LongImport,9
2451,7663446,NORMAL,Web,9
2452,4692699,NORMAL,ShortImport,9
2453,2301647,NORMAL,LongImport,9
2454,8442490,NORMAL,LongImport,9
2455,5591243,NORMAL,LongImport,4
2456,748897,NORMAL,LongImport,9
2457,4814660,NORMAL,LongImport,9
2458,4994976,NORMAL,ShortCamera,4
2459,124113,NORMAL,ShortImport,9
2460,6041226,NORMAL,ShortImport,9
2461,7037672,NORMAL,LongPicture,9
2462,1121503,NORMAL,Web,9
2463,9252,NORMAL,LongImport,9
2464,7586071,NORMAL,Web,4
2465,6115585,NORMAL,LongImport,9
2466,8136403,NORMAL,Web,9
2467,140238,NORMAL,ShortImport,9
2468,6220781,NORMAL,Web,9
2469,6808396,NORMAL,LongImport,9
2470,2007273,NORMAL,LongImport,9
2471,8241432,NORMAL,Web,9
2472,5626474,NORMAL,Web,9
2473,4852553,NORMAL,Web,9
2474,2959114,NORMAL,LongImport,9
2475,1809960,NORMAL,LongImport,9
2476,1556597,NORMAL,ShortImport,9
2477,3836359,NORMAL,LongPicture,9
2478,5408876,NORMAL,LongPicture,9
2479,8460795,NORMAL,Kmovie,9
2480,7012224,NORMAL,Kmovie,9
2481,7758446,NORMAL,LongImport,9
2482,7670900,NORMAL,LongImport,9
2483,7062723,NORMAL,Web,9
2484,529291,NORMAL,LongImport,9
2485,4568991,NORMAL,Web,9
2486,7871171,NORMAL,LongImport,9
2487,7186530,NORMAL,Web,9
2488,4337791,NORMAL,LongImport,4
2489,8666337,NORMAL,LongImport,9
2490,6925148,NORMAL,Web,9
2491,8432600,NORMAL,Kmovie,4
2492,3762391,NORMAL,ShortImport,9
2493,8139733,NORMAL,LongPicture,9
2494,4769590,NORMAL,ShortImport,4
2495,1496373,NORMAL,Web,9
2496,4865058,NORMAL,Web,9
2497,5320123,NORMAL,Web,9
2498,5603612,NORMAL,Web,9
2499,3457526,NORMAL,Web,9
2500,724899,NORMAL,LongImport,9
2501,8113891,NORMAL,Web,9
2502,2160369,NORMAL,Web,9
2503,1276723,NORMAL,ShortImport,9
2504,94006,NORMAL,LongImport,9
2505,3225515,NORMAL,LongCamera,9
2506,650561,NORMAL,ShortImport,9
2507,640256,NORMAL,LongImport,9
2508,8306242,NORMAL,Web,9
2509,3456713,NORMAL,LongImport,9
2510,133574,NORMAL,LongImport,9
2511,4391,NORMAL,LongImport,9
2512,1832527,NORMAL,ShortImport,4
2513,6561813,NORMAL,Web,9
2514,229949,NORMAL,Web,9
2515,3996224,NORMAL,LongImport,9
2516,5226500,NORMAL,LongImport,9
2517,5210937,NORMAL,Web,
2518,7472265,NORMAL,LongImport,9
2519,8427924,NORMAL,Web,9
2520,2035961,NORMAL,Kmovie,9
2521,939584,NORMAL,Web,9
2522,68464,NORMAL,Web,9
2523,5839822,NORMAL,LongImport,9
2524,2836157,NORMAL,Web,9
2525,5884595,NORMAL,Web,9
2526,6412522,NORMAL,ShortCamera,9
2527,7784654,NORMAL,LongImport,9
2528,967489,NORMAL,LongImport,9
2529,1009807,NORMAL,Web,9
2530,2276591,NORMAL,Kmovie,9
2531,8150551,NORMAL,Web,9
2532,2976105,NORMAL,LongImport,9
2533,3433354,NORMAL,Kmovie,9
2534,7165189,NORMAL,Web,9
2535,449086,NORMAL,Kmovie,9
2536,5066894,NORMAL,LongImport,4
2537,6645483,NORMAL,Web,9
2538,8109495,NORMAL,Web,9
2539,8287370,NORMAL,Web,9
2540,7325543,NORMAL,LongImport,9
2541,7715422,NORMAL,LongImport,9
2542,3942353,NORMAL,Kmovie,9
2543,5625383,NORMAL,Kmovie,4
2544,341483,NORMAL,ShortImport,9
2545,1847542,NORMAL,Web,9
2546,1680582,NORMAL,Kmovie,9
2547,499911,NORMAL,LongImport,9
2548,86661,NORMAL,LongImport,4
2549,7681502,NORMAL,ShortImport,4
2550,5998542,NORMAL,LongImport,9
2551,6149457,NORMAL,LongImport,9
2552,7791503,NORMAL,LongImport,9
2553,8670316,NORMAL,ShortImport,9
2554,7842946,NORMAL,LongImport,9
2555,8321520,NORMAL,LongImport,9
2556,6119863,NORMAL,LongImport,9
2557,3343900,NORMAL,LongImport,9
2558,7803303,NORMAL,Web,9
2559,6003955,NORMAL,LongImport,9
2560,3906272,NORMAL,ShortImport,4
2561,1489113,NORMAL,Kmovie,9
2562,3629900,NORMAL,Web,9
2563,1816107,NORMAL,Kmovie,9
2564,4971559,NORMAL,LongCamera,4
2565,7558919,NORMAL,Web,9
2566,4227412,NORMAL,LongImport,9
2567,272387,NORMAL,Web,9
2568,4829641,NORMAL,Web,9
2569,2212690,NORMAL,Web,9
2570,6853179,NORMAL,Web,9
2571,3416471,AD,UNKNOWN,
2572,6071577,NORMAL,Web,9
2573,8069294,NORMAL,LongImport,9
2574,8021846,NORMAL,Web,9
2575,6662676,NORMAL,Kmovie,4
2576,4834779,NORMAL,LongImport,9
2577,6509935,NORMAL,Web,9
2578,2894,NORMAL,LongImport,9
2579,918634,NORMAL,Web,9
2580,7629775,NORMAL,Web,9
2581,5355951,NORMAL,Web,9
2582,8231215,NORMAL,Web,9
2583,7519051,NORMAL,Web,9
2584,421229,NORMAL,LongImport,9
2585,7136595,NORMAL,Web,9
2586,7942460,NORMAL,ShortImport,9
2587,7971349,NORMAL,Web,9
2588,3990627,NORMAL,LongImport,9
2589,96437,NORMAL,LongPicture,4
2590,7982884,NORMAL,Kmovie,9
2591,3621141,NORMAL,LongImport,4
2592,7188084,NORMAL,LongImport,9
2593,7499343,NORMAL,LongPicture,9
2594,7920306,NORMAL,LongPicture,9
2595,4677243,NORMAL,LongImport,9
2596,3222569,NORMAL,Web,9
2597,8397266,NORMAL,Web,9
2598,809583,NORMAL,LongImport,9
2599,6384398,NORMAL,LongImport,9
2600,6914843,NORMAL,LongImport,9
2601,8285782,NORMAL,Web,9
2602,5148781,NORMAL,Kmovie,9
2603,339112,NORMAL,Web,9
2604,6926720,NORMAL,ShortImport,9
2605,419377,NORMAL,Kmovie,9
2606,3938613,NORMAL,LongImport,9
2607,7777026,NORMAL,LongImport,9
2608,6722881,NORMAL,Web,9
2609,7620596,NORMAL,ShortImport,9
2610,8263986,NORMAL,Web,9
2611,1563495,NORMAL,LongImport,9
2612,1995357,NORMAL,LongImport,9
2613,8681025,NORMAL,LongImport,9
2614,6763366,NORMAL,Web,9
2615,5945526,NORMAL,Web,9
2616,8564925,NORMAL,Web,9
2617,7833029,NORMAL,LongImport,9
2618,7330473,NORMAL,Kmovie,9
2619,6360599,NORMAL,LongImport,9
2620,27259,NORMAL,LongImport,9
2621,7663693,NORMAL,Kmovie,9
2622,7710539,NORMAL,ShortImport,9
2623,7920584,NORMAL,LongImport,9
2624,7359587,NORMAL,ShortCamera,9
2625,6510731,NORMAL,Web,9
2626,6903453,NORMAL,Web,9
2627,1930767,NORMAL,LongImport,9
2628,548860,NORMAL,LongImport,9
2629,8005340,NORMAL,LongImport,9
2630,2420749,NORMAL,ShortImport,9
2631,2473272,NORMAL,Web,9
2632,7734769,NORMAL,Web,9
2633,37353,NORMAL,ShortImport,9
2634,3698458,NORMAL,Kmovie,9
2635,4298259,NORMAL,Web,9
2636,7527373,NORMAL,Web,9
2637,7565328,NORMAL,LongImport,9
2638,7946134,NORMAL,Kmovie,9
2639,6739745,NORMAL,ShortImport,9
2640,7014464,NORMAL,Web,9
2641,6928796,NORMAL,Web,9
2642,6166746,NORMAL,Web,9
2643,7499712,NORMAL,LongImport,9
2644,7521602,NORMAL,Web,9
2645,7528502,NORMAL,LongImport,9
2646,6005731,NORMAL,Kmovie,9
2647,4111717,NORMAL,ShortImport,9
2648,4529848,NORMAL,Web,9
2649,4794056,NORMAL,Kmovie,9
2650,6660817,NORMAL,LongImport,9
2651,2161703,NORMAL,Kmovie,4
2652,4279556,NORMAL,Web,9
2653,7186530,NORMAL,Web,9
2654,3416010,NORMAL,ShortImport,9
2655,280177,NORMAL,LongImport,9
2656,4093065,NORMAL,LongImport,9
2657,4600890,NORMAL,Kmovie,4
2658,7186530,NORMAL,Web,9
2659,8056640,NORMAL,LongImport,9
2660,4738951,NORMAL,PictureSet,4
2661,6912657,NORMAL,LongImport,4
2662,1541,NORMAL,LongImport,9
2663,118821,NORMAL,ShortImport,4
2664,223011,NORMAL,ShortImport,9
2665,142783,NORMAL,Web,9
2666,7748521,NORMAL,Kmovie,8
2667,8628958,NORMAL,LongImport,9
2668,6336554,NORMAL,Kmovie,9
2669,147849,NORMAL,LongImport,9
2670,5009551,NORMAL,LongImport,9
2671,8578226,NORMAL,Web,9
2672,4311495,NORMAL,ShortImport,4
2673,197660,NORMAL,LongImport,9
2674,8301420,NORMAL,LongImport,9
2675,2566513,AD,UNKNOWN,
2676,1332931,NORMAL,Web,9
2677,78704,NORMAL,LongImport,9
2678,1579216,NORMAL,LongImport,9
2679,7561570,NORMAL,LongImport,9
2680,8436767,NORMAL,Web,9
2681,8170733,NORMAL,LongImport,9
2682,8212757,NORMAL,PictureSet,4
2683,8290453,NORMAL,Kmovie,9
2684,4394634,NORMAL,LongImport,9
2685,4238006,NORMAL,LongImport,9
2686,6461380,NORMAL,LongImport,9
2687,7791919,NORMAL,Web,9
2688,8066323,NORMAL,LongImport,9
2689,5379244,NORMAL,Web,9
2690,5200592,NORMAL,LongImport,9
2691,7494691,NORMAL,LongImport,9
2692,7316491,NORMAL,Web,9
2693,1470906,NORMAL,LongImport,9
2694,7516464,NORMAL,Kmovie,4
2695,601588,NORMAL,ShortImport,9
2696,5822445,NORMAL,LongImport,9
2697,8242251,NORMAL,LongImport,9
2698,6220362,NORMAL,LongImport,4
2699,7939600,NORMAL,Kmovie,9
2700,5771305,NORMAL,ShortImport,9
2701,6518351,NORMAL,LongImport,9
2702,4366000,NORMAL,LongImport,9
2703,4447750,NORMAL,Web,9
2704,7763761,NORMAL,Kmovie,4
2705,3176417,NORMAL,Web,9
2706,220721,NORMAL,LongImport,9
2707,3485150,NORMAL,Web,9
2708,8296857,NORMAL,LongImport,9
2709,1546678,NORMAL,ShareFromOtherApp,
2710,8429235,NORMAL,Web,9
2711,460778,NORMAL,ShortImport,9
2712,88866,NORMAL,LongImport,9
2713,5825161,NORMAL,Web,9
2714,7378279,NORMAL,Kmovie,9
2715,5905077,NORMAL,Web,9
2716,2935236,NORMAL,Web,9
2717,1740052,NORMAL,ShortImport,4
2718,6082251,NORMAL,LongImport,9
2719,8128523,NORMAL,LongImport,9
2720,6758970,NORMAL,LongImport,9
2721,7509022,NORMAL,LongImport,4
2722,4261947,NORMAL,LongImport,9
2723,8640502,NORMAL,Web,9
2724,5760181,NORMAL,Web,9
2725,6228622,NORMAL,LongImport,9
2726,7661718,NORMAL,Web,9
2727,7067693,NORMAL,Web,9
2728,2443766,NORMAL,FollowShoot,9
2729,7811171,NORMAL,LongImport,9
2730,6594233,NORMAL,ShortImport,4
2731,7914751,NORMAL,LongImport,9
2732,2410553,NORMAL,Kmovie,9
2733,2227610,NORMAL,Web,9
2734,577808,NORMAL,Web,9
2735,4087216,NORMAL,Web,9
2736,8694099,NORMAL,Web,9
2737,6376339,NORMAL,Web,9
2738,6152024,NORMAL,LongImport,9
2739,7620048,NORMAL,Web,9
2740,7577870,NORMAL,LongImport,9
2741,8062338,NORMAL,PictureSet,9
2742,1826058,NORMAL,ShortImport,9
2743,5692245,NORMAL,LongImport,9
2744,7847035,NORMAL,Web,9
2745,6292986,NORMAL,ShortImport,9
2746,7423513,NORMAL,Kmovie,9
2747,5809121,NORMAL,LongImport,9
2748,155381,NORMAL,Web,9
2749,2432564,NORMAL,LongImport,9
2750,143205,NORMAL,LongImport,9
2751,7421197,NORMAL,LongImport,9
2752,1442848,NORMAL,ShortImport,9
2753,8039163,NORMAL,LongImport,9
2754,7150108,NORMAL,Web,9
2755,93919,NORMAL,Web,4
2756,15487,NORMAL,ShortImport,9
2757,6393924,NORMAL,LongImport,9
2758,4594133,NORMAL,Kmovie,4
2759,7262829,NORMAL,Web,9
2760,8642788,NORMAL,LongImport,9
2761,4219985,NORMAL,Kmovie,9
2762,3691334,NORMAL,Kmovie,9
2763,8448182,NORMAL,LongImport,9
2764,7472265,NORMAL,LongImport,9
2765,7607714,NORMAL,LongImport,9
2766,6949678,NORMAL,Web,9
2767,4383385,NORMAL,ShortImport,4
2768,8001075,NORMAL,ShortImport,9
2769,55053,NORMAL,Kmovie,4
2770,7415029,NORMAL,Kmovie,4
2771,7250996,NORMAL,Web,9
2772,2205326,NORMAL,Web,9
2773,8265702,NORMAL,Web,9
2774,7253965,NORMAL,LongImport,9
2775,110304,NORMAL,LongPicture,8
2776,6735739,NORMAL,Kmovie,9
2777,4686706,NORMAL,Web,9
2778,737008,NORMAL,Web,9
2779,29901,NORMAL,LongCamera,9
2780,2095894,NORMAL,LongImport,4
2781,1373852,NORMAL,LongImport,9
2782,8367405,NORMAL,LongImport,9
2783,5781858,NORMAL,Web,9
2784,1377734,NORMAL,ShortImport,9
2785,4322484,NORMAL,LongImport,9
2786,3472280,NORMAL,LongImport,9
2787,2667665,NORMAL,Web,9
2788,6403785,NORMAL,Web,9
2789,779727,NORMAL,LongImport,9
2790,2500801,NORMAL,LongImport,9
2791,7665566,NORMAL,LongImport,9
2792,90009,NORMAL,Web,
2793,3313320,NORMAL,Kmovie,9
2794,715251,NORMAL,LongImport,9
2795,4872662,NORMAL,Web,9
2796,5069255,NORMAL,LongImport,9
2797,8041671,NORMAL,LongImport,9
2798,6662847,AD,UNKNOWN,
2799,4329670,NORMAL,LongImport,9
2800,7640605,NORMAL,Kmovie,9
2801,149633,NORMAL,LongImport,9
2802,7722083,NORMAL,LongImport,9
2803,6304760,NORMAL,Web,9
2804,1951262,NORMAL,LongPicture,4
2805,6690797,NORMAL,LongImport,9
2806,74557,NORMAL,LongImport,9
2807,2834420,NORMAL,Kmovie,4
2808,7787284,NORMAL,LongImport,9
2809,6459187,NORMAL,Web,9
2810,3571312,NORMAL,Kmovie,9
2811,8421592,NORMAL,Web,9
2812,4976332,NORMAL,LongImport,9
2813,6542501,NORMAL,LongImport,9
2814,1740052,NORMAL,ShortImport,4
2815,912194,NORMAL,ShortImport,4
2816,6516352,NORMAL,Web,9
2817,7529613,NORMAL,ShortImport,9
2818,7697074,NORMAL,Web,9
2819,4391,NORMAL,LongImport,9
2820,8212379,NORMAL,Web,9
2821,6665752,NORMAL,LongImport,9
2822,6846733,NORMAL,Web,9
2823,7665810,NORMAL,ShortImport,4
2824,6227718,NORMAL,LongImport,9
2825,7835693,NORMAL,Web,9
2826,6985040,NORMAL,ShortImport,9
2827,5881990,NORMAL,LongImport,9
2828,6081411,NORMAL,LongImport,9
2829,248569,NORMAL,LongImport,9
2830,6318458,NORMAL,Web,9
2831,7167201,NORMAL,Web,9
2832,6643653,NORMAL,Web,9
2833,239059,NORMAL,Kmovie,4
2834,8175179,NORMAL,Web,9
2835,6422168,NORMAL,Web,9
2836,3771552,NORMAL,Kmovie,9
2837,5918171,NORMAL,Web,9
2838,7078845,NORMAL,LongImport,9
2839,6666972,NORMAL,Web,9
2840,1055683,NORMAL,LongImport,9
2841,5911223,NORMAL,Web,9
2842,1494785,NORMAL,Web,9
2843,7370279,NORMAL,Kmovie,9
2844,5801628,NORMAL,LongImport,9
2845,5395397,NORMAL,Web,9
2846,7165988,NORMAL,LongImport,9
2847,3153974,NORMAL,PictureSet,4
2848,7860312,NORMAL,Web,9
2849,6610508,NORMAL,LongImport,9
2850,5582468,NORMAL,LongImport,9
2851,1595072,NORMAL,LongImport,9
2852,2242924,NORMAL,LongImport,9
2853,4864079,AD,UNKNOWN,
2854,5652550,NORMAL,LongImport,4
2855,4618597,NORMAL,Kmovie,9
2856,7285021,NORMAL,Web,9
2857,6420283,NORMAL,ShortImport,9
2858,3649421,NORMAL,Web,9
2859,27713,NORMAL,ShortImport,4
2860,6730591,NORMAL,ShortImport,4
2861,5059494,NORMAL,LongImport,9
2862,3365471,NORMAL,Kmovie,4
2863,7573724,NORMAL,LongImport,9
2864,1417597,NORMAL,LongImport,9
2865,7048760,NORMAL,Web,9
2866,1304249,NORMAL,ShortImport,9
2867,5303266,NORMAL,Web,9
2868,5747309,NORMAL,LongImport,9
2869,6870554,NORMAL,LongImport,9
2870,190620,NORMAL,LongCamera,4
2871,8190409,NORMAL,LongImport,9
2872,3702588,NORMAL,Web,9
2873,5605491,NORMAL,LongImport,4
2874,5930408,NORMAL,Web,9
2875,4186125,NORMAL,LongImport,9
2876,363166,NORMAL,LongImport,9
2877,5154179,NORMAL,Kmovie,9
2878,7993501,NORMAL,LongImport,9
2879,6100706,NORMAL,Web,9
2880,7279037,NORMAL,Kmovie,9
2881,373161,NORMAL,LongImport,9
2882,4114849,NORMAL,Web,9
2883,5331828,NORMAL,ShortImport,9
2884,29466,NORMAL,LongImport,4
2885,6734704,NORMAL,Web,9
2886,5157770,NORMAL,Web,9
2887,7857290,NORMAL,Web,9
2888,5656879,NORMAL,LongImport,9
2889,835627,NORMAL,Web,9
2890,8149826,NORMAL,LongImport,9
2891,2126549,NORMAL,LongImport,9
2892,23231,NORMAL,LongImport,9
2893,1570520,NORMAL,Web,9
2894,3803710,NORMAL,LongImport,
2895,6509935,NORMAL,Web,9
2896,7167387,NORMAL,LongImport,4
2897,1266764,NORMAL,Kmovie,9
2898,2452269,NORMAL,Kmovie,9
2899,467076,NORMAL,Web,9
2900,3461303,NORMAL,Web,9
2901,4808951,NORMAL,LongImport,9
2902,5125793,NORMAL,Web,9
2903,525069,NORMAL,LongPicture,9
2904,8018725,NORMAL,LongImport,9
2905,47896,NORMAL,LongImport,9
2906,8407886,NORMAL,LongImport,9
2907,7318745,NORMAL,Web,9
2908,7347837,NORMAL,Kmovie,8
2909,7581817,NORMAL,Web,9
2910,2653390,NORMAL,LongImport,9
2911,6587558,NORMAL,Kmovie,9
2912,5309540,NORMAL,ShortImport,4
2913,6660840,NORMAL,Web,9
2914,435490,NORMAL,Web,9
2915,6103330,NORMAL,LongImport,9
2916,8547089,NORMAL,Kmovie,9
2917,8203995,NORMAL,Web,9
2918,7565963,NORMAL,Kmovie,9
2919,6665458,NORMAL,Web,9
2920,2070477,NORMAL,Web,9
2921,6910522,NORMAL,ShortImport,9
2922,2605510,NORMAL,Web,9
2923,5520884,NORMAL,Web,
2924,7706744,NORMAL,Kmovie,9
2925,6765802,NORMAL,LongImport,9
2926,7587398,NORMAL,Web,9
2927,291750,NORMAL,ShortImport,9
2928,5545392,NORMAL,PictureSet,4
2929,1435381,NORMAL,LongImport,9
2930,256729,NORMAL,LongPicture,9
2931,3926920,NORMAL,LongImport,9
2932,7244496,NORMAL,LongImport,9
2933,844752,NORMAL,LongImport,9
2934,7170480,NORMAL,LongImport,9
2935,5313900,NORMAL,Web,9
2936,11153,NORMAL,ShortImport,9
2937,7253965,NORMAL,LongImport,9
2938,2223809,NORMAL,Web,9
2939,8166893,NORMAL,LongImport,9
2940,1291249,NORMAL,Web,9
2941,8400389,NORMAL,LongImport,9
2942,5608095,NORMAL,Web,9
2943,8385804,NORMAL,Web,9
2944,579414,NORMAL,LongImport,9
2945,3751836,NORMAL,LongImport,9
2946,5970535,NORMAL,LongImport,9
2947,8046720,NORMAL,Kmovie,9
2948,4482115,NORMAL,Web,9
2949,6702310,NORMAL,Web,9
2950,3420416,AD,UNKNOWN,
2951,2435321,NORMAL,ShortImport,9
2952,786360,NORMAL,Web,9
2953,6012152,NORMAL,LongImport,9
2954,5132636,NORMAL,Kmovie,9
2955,6923971,NORMAL,Web,9
2956,260161,NORMAL,Web,9
2957,3010623,NORMAL,LongImport,9
2958,7568332,NORMAL,Web,9
2959,7604218,NORMAL,Web,9
2960,260161,NORMAL,Web,9
2961,1834564,NORMAL,Kmovie,4
2962,7941871,NORMAL,LongImport,9
2963,8292860,NORMAL,ShortImport,9
2964,8256773,NORMAL,Web,9
2965,7862186,NORMAL,Web,9
2966,161,NORMAL,Web,9
2967,3498208,NORMAL,Web,9
2968,4445105,NORMAL,LongImport,9
2969,5990901,NORMAL,LongImport,9
2970,638242,NORMAL,LongImport,9
2971,6202502,NORMAL,Kmovie,9
2972,6914207,NORMAL,LongImport,9
2973,169196,NORMAL,LongImport,9
2974,6967342,NORMAL,Web,9
2975,6605067,NORMAL,Web,9
2976,3018605,NORMAL,LongImport,9
2977,8139069,NORMAL,Kmovie,9
2978,3471727,NORMAL,LongImport,9
2979,1553594,NORMAL,LongImport,9
2980,82509,NORMAL,LongImport,9
2981,8241330,NORMAL,LongImport,9
2982,471585,NORMAL,Web,9
2983,7064396,NORMAL,Web,9
2984,2831924,NORMAL,Kmovie,9
2985,5211432,NORMAL,Kmovie,9
2986,73817,NORMAL,ShortImport,9
2987,6018741,NORMAL,ShortImport,9
2988,3952568,NORMAL,LongImport,9
2989,4664685,NORMAL,LongImport,9
2990,6049505,NORMAL,Web,9
2991,281913,AD,UNKNOWN,
2992,43846,NORMAL,ShortImport,4
2993,8102787,NORMAL,Web,9
2994,5310057,NORMAL,LongImport,9
2995,7535492,NORMAL,Web,9
2996,8425124,NORMAL,LongImport,9
2997,8340725,NORMAL,LongImport,9
2998,7715407,NORMAL,Web,9
2999,5272012,NORMAL,LongImport,9
3000,2043624,NORMAL,LongImport,9
3001,90340,NORMAL,LongImport,9
3002,7562852,NORMAL,LongImport,9
3003,8006835,NORMAL,Kmovie,9
3004,8391529,NORMAL,Kmovie,9
3005,5296476,NORMAL,Web,9
3006,7371984,NORMAL,ShortImport,9
3007,4883850,NORMAL,Web,9
3008,8150212,NORMAL,LongImport,9
3009,4447909,NORMAL,Web,
3010,6109932,NORMAL,Web,9
3011,7607714,NORMAL,LongImport,9
3012,8548435,NORMAL,Kmovie,4
3013,508986,NORMAL,LongImport,9
3014,8624231,NORMAL,ShortImport,9
3015,319181,NORMAL,LongImport,9
3016,4950695,NORMAL,LongImport,9
3017,7068816,NORMAL,Web,9
3018,7694607,NORMAL,LongImport,9
3019,7987882,NORMAL,Web,9
3020,8207059,NORMAL,Kmovie,9
3021,17130,NORMAL,Kmovie,9
3022,1994033,NORMAL,LongImport,9
3023,7509022,NORMAL,LongImport,9
3024,27439,NORMAL,PictureSet,4
3025,1078658,NORMAL,Web,9
3026,5469276,NORMAL,Web,9
3027,7979248,NORMAL,Kmovie,9
3028,1295832,NORMAL,Kmovie,9
3029,8035626,NORMAL,Web,9
3030,59326,NORMAL,Web,9
3031,7630259,NORMAL,LongImport,9
3032,3458823,NORMAL,LongImport,9
3033,8166458,NORMAL,Web,9
3034,6111583,AD,UNKNOWN,
3035,3649421,NORMAL,Web,9
3036,8416458,NORMAL,LongImport,9
3037,5805792,NORMAL,Web,9
3038,20583,NORMAL,LongImport,9
3039,8041505,NORMAL,LongImport,9
3040,7643325,NORMAL,LongImport,9
3041,185200,NORMAL,Web,9
3042,2227522,NORMAL,LongImport,9
3043,6062434,NORMAL,Kmovie,9
3044,5504647,NORMAL,Web,9
3045,7765194,NORMAL,LongImport,9
3046,6641097,NORMAL,Kmovie,9
3047,5502567,NORMAL,LongImport,9
3048,6972305,NORMAL,Web,9
3049,5773830,NORMAL,Web,9
